@relation Training

@attribute Label {Malware,Goodware}
@attribute Protocol numeric
@attribute 'Address A' numeric
@attribute 'Port A' numeric
@attribute 'Address B' numeric
@attribute 'Port B' numeric
@attribute 'Packets A - B' numeric
@attribute 'Bytes A - B' numeric
@attribute 'Packets B - A' numeric
@attribute 'Bytes B - A' numeric

@data
Malware,17,1432170617,6892,167772687,1050,0,0,1,66
Malware,17,1432170618,6892,167772687,1050,0,0,1,66
Malware,17,1432170619,6892,167772687,1050,0,0,1,66
Malware,17,1432170620,6892,167772687,1050,0,0,1,66
Malware,17,1432170621,6892,167772687,1050,0,0,1,66
Malware,17,1432170622,6892,167772687,1050,0,0,1,66
Malware,17,1432170623,6892,167772687,1050,0,0,1,66
Malware,17,1432170624,6892,167772687,1050,0,0,1,66
Malware,17,1432170625,6892,167772687,1050,0,0,1,66
Malware,17,1432170626,6892,167772687,1050,0,0,1,66
Malware,17,1432170627,6892,167772687,1050,0,0,1,66
Malware,17,1432170628,6892,167772687,1050,0,0,1,66
Malware,17,1432170629,6892,167772687,1050,0,0,1,66
Malware,17,1432170630,6892,167772687,1050,0,0,1,66
Malware,17,1432170631,6892,167772687,1050,0,0,1,66
Malware,17,1432170632,6892,167772687,1050,0,0,1,66
Malware,17,1432170633,6892,167772687,1050,0,0,1,66
Malware,17,1432170634,6892,167772687,1050,0,0,1,66
Malware,17,1432170635,6892,167772687,1050,0,0,1,66
Malware,17,1432170636,6892,167772687,1050,0,0,1,66
Malware,17,1432170637,6892,167772687,1050,0,0,1,66
Malware,17,1432170638,6892,167772687,1050,0,0,1,66
Malware,17,1432170639,6892,167772687,1050,0,0,1,66
Malware,17,1432170640,6892,167772687,1050,0,0,1,66
Malware,17,1432170641,6892,167772687,1050,0,0,1,66
Malware,17,1432170642,6892,167772687,1050,0,0,1,66
Malware,17,1432170643,6892,167772687,1050,0,0,1,66
Malware,17,1432170644,6892,167772687,1050,0,0,1,66
Malware,17,1432170645,6892,167772687,1050,0,0,1,66
Malware,17,1432170646,6892,167772687,1050,0,0,1,66
Malware,17,1432170647,6892,167772687,1050,0,0,1,66
Malware,17,1432170648,6892,167772687,1050,0,0,1,66
Malware,17,1432170649,6892,167772687,1050,0,0,1,66
Malware,17,1432170650,6892,167772687,1050,0,0,1,66
Malware,17,1432170651,6892,167772687,1050,0,0,1,66
Malware,17,1432170652,6892,167772687,1050,0,0,1,66
Malware,17,1432170653,6892,167772687,1050,0,0,1,66
Malware,17,1432170654,6892,167772687,1050,0,0,1,66
Malware,17,1432170655,6892,167772687,1050,0,0,1,66
Malware,17,1432170656,6892,167772687,1050,0,0,1,66
Malware,17,1432170657,6892,167772687,1050,0,0,1,66
Malware,17,1432170658,6892,167772687,1050,0,0,1,66
Malware,17,1432170659,6892,167772687,1050,0,0,1,66
Malware,17,1432170660,6892,167772687,1050,0,0,1,66
Malware,17,1432170661,6892,167772687,1050,0,0,1,66
Malware,17,1432170662,6892,167772687,1050,0,0,1,66
Malware,17,1432170663,6892,167772687,1050,0,0,1,66
Malware,17,1432170664,6892,167772687,1050,0,0,1,66
Malware,17,1432170665,6892,167772687,1050,0,0,1,66
Malware,17,1432170666,6892,167772687,1050,0,0,1,66
Malware,17,1432170667,6892,167772687,1050,0,0,1,66
Malware,17,1432170668,6892,167772687,1050,0,0,1,66
Malware,17,1432170669,6892,167772687,1050,0,0,1,66
Malware,17,1432170670,6892,167772687,1050,0,0,1,66
Malware,17,1432170671,6892,167772687,1050,0,0,1,66
Malware,17,1432170672,6892,167772687,1050,0,0,1,66
Malware,17,1432170673,6892,167772687,1050,0,0,1,66
Malware,17,1432170674,6892,167772687,1050,0,0,1,66
Malware,17,1432170675,6892,167772687,1050,0,0,1,66
Malware,17,1432170676,6892,167772687,1050,0,0,1,66
Malware,17,1432170677,6892,167772687,1050,0,0,1,66
Malware,17,1432170678,6892,167772687,1050,0,0,1,66
Malware,17,1432170679,6892,167772687,1050,0,0,1,66
Malware,17,1432170680,6892,167772687,1050,0,0,1,66
Malware,17,1432170681,6892,167772687,1050,0,0,1,66
Malware,17,1432170682,6892,167772687,1050,0,0,1,66
Malware,17,1432170683,6892,167772687,1050,0,0,1,66
Malware,17,1432170684,6892,167772687,1050,0,0,1,66
Malware,17,1432170685,6892,167772687,1050,0,0,1,66
Malware,17,1432170686,6892,167772687,1050,0,0,1,66
Malware,17,1432170687,6892,167772687,1050,0,0,1,66
Malware,17,1432170688,6892,167772687,1050,0,0,1,66
Malware,17,1432170689,6892,167772687,1050,0,0,1,66
Malware,17,1432170690,6892,167772687,1050,0,0,1,66
Malware,17,1432170691,6892,167772687,1050,0,0,1,66
Malware,17,1432170692,6892,167772687,1050,0,0,1,66
Malware,17,1432170693,6892,167772687,1050,0,0,1,66
Malware,17,1432170694,6892,167772687,1050,0,0,1,66
Malware,17,1432170695,6892,167772687,1050,0,0,1,66
Malware,17,1432170696,6892,167772687,1050,0,0,1,66
Malware,17,1432170697,6892,167772687,1050,0,0,1,66
Malware,17,1432170698,6892,167772687,1050,0,0,1,66
Malware,17,1432170699,6892,167772687,1050,0,0,1,66
Malware,17,1432170700,6892,167772687,1050,0,0,1,66
Malware,17,1432170701,6892,167772687,1050,0,0,1,66
Malware,17,1432170702,6892,167772687,1050,0,0,1,66
Malware,17,1432170703,6892,167772687,1050,0,0,1,66
Malware,17,1432170704,6892,167772687,1050,0,0,1,66
Malware,17,1432170705,6892,167772687,1050,0,0,1,66
Malware,17,1432170706,6892,167772687,1050,0,0,1,66
Malware,17,1432170707,6892,167772687,1050,0,0,1,66
Malware,17,1432170708,6892,167772687,1050,0,0,1,66
Malware,17,1432170709,6892,167772687,1050,0,0,1,66
Malware,17,1432170710,6892,167772687,1050,0,0,1,66
Malware,17,1432170711,6892,167772687,1050,0,0,1,66
Malware,17,1432170712,6892,167772687,1050,0,0,1,66
Malware,17,1432170713,6892,167772687,1050,0,0,1,66
Malware,17,1432170714,6892,167772687,1050,0,0,1,66
Malware,17,1432170715,6892,167772687,1050,0,0,1,66
Malware,17,1432170716,6892,167772687,1050,0,0,1,66
Malware,17,1432170717,6892,167772687,1050,0,0,1,66
Malware,17,1432170718,6892,167772687,1050,0,0,1,66
Malware,17,1432170719,6892,167772687,1050,0,0,1,66
Malware,17,1432170720,6892,167772687,1050,0,0,1,66
Malware,17,1432170721,6892,167772687,1050,0,0,1,66
Malware,17,1432170722,6892,167772687,1050,0,0,1,66
Malware,17,1432170723,6892,167772687,1050,0,0,1,66
Malware,17,1432170724,6892,167772687,1050,0,0,1,66
Malware,17,1432170725,6892,167772687,1050,0,0,1,66
Malware,17,1432170726,6892,167772687,1050,0,0,1,66
Malware,17,1432170727,6892,167772687,1050,0,0,1,66
Malware,17,1432170728,6892,167772687,1050,0,0,1,66
Malware,17,1432170729,6892,167772687,1050,0,0,1,66
Malware,17,1432170730,6892,167772687,1050,0,0,1,66
Malware,17,1432170731,6892,167772687,1050,0,0,1,66
Malware,17,1432170732,6892,167772687,1050,0,0,1,66
Malware,17,1432170733,6892,167772687,1050,0,0,1,66
Malware,17,1432170734,6892,167772687,1050,0,0,1,66
Malware,17,1432170735,6892,167772687,1050,0,0,1,66
Malware,17,1432170736,6892,167772687,1050,0,0,1,66
Malware,17,1432170737,6892,167772687,1050,0,0,1,66
Malware,17,1432170738,6892,167772687,1050,0,0,1,66
Malware,17,1432170739,6892,167772687,1050,0,0,1,66
Malware,17,1432170740,6892,167772687,1050,0,0,1,66
Malware,17,1432170741,6892,167772687,1050,0,0,1,66
Malware,17,1432170742,6892,167772687,1050,0,0,1,66
Malware,17,1432170743,6892,167772687,1050,0,0,1,66
Malware,17,1432170744,6892,167772687,1050,0,0,1,66
Malware,17,1432170745,6892,167772687,1050,0,0,1,66
Malware,17,1432170746,6892,167772687,1050,0,0,1,66
Malware,17,1432170747,6892,167772687,1050,0,0,1,66
Malware,17,1432170748,6892,167772687,1050,0,0,1,66
Malware,17,1432170749,6892,167772687,1050,0,0,1,66
Malware,17,1432170750,6892,167772687,1050,0,0,1,66
Malware,17,1432170751,6892,167772687,1050,0,0,1,66
Malware,17,1432170752,6892,167772687,1050,0,0,1,66
Malware,17,1432170753,6892,167772687,1050,0,0,1,66
Malware,17,1432170754,6892,167772687,1050,0,0,1,66
Malware,17,1432170755,6892,167772687,1050,0,0,1,66
Malware,17,1432170756,6892,167772687,1050,0,0,1,66
Malware,17,1432170757,6892,167772687,1050,0,0,1,66
Malware,17,1432170758,6892,167772687,1050,0,0,1,66
Malware,17,1432170759,6892,167772687,1050,0,0,1,66
Malware,17,1432170760,6892,167772687,1050,0,0,1,66
Malware,17,1432170761,6892,167772687,1050,0,0,1,66
Malware,17,1432170762,6892,167772687,1050,0,0,1,66
Malware,17,1432170763,6892,167772687,1050,0,0,1,66
Malware,17,1432170764,6892,167772687,1050,0,0,1,66
Malware,17,1432170765,6892,167772687,1050,0,0,1,66
Malware,17,1432170766,6892,167772687,1050,0,0,1,66
Malware,17,1432170767,6892,167772687,1050,0,0,1,66
Malware,17,1432170768,6892,167772687,1050,0,0,1,66
Malware,17,1432170769,6892,167772687,1050,0,0,1,66
Malware,17,1432170770,6892,167772687,1050,0,0,1,66
Malware,17,1432170771,6892,167772687,1050,0,0,1,66
Malware,17,1432170772,6892,167772687,1050,0,0,1,66
Malware,17,1432170773,6892,167772687,1050,0,0,1,66
Malware,17,1432170774,6892,167772687,1050,0,0,1,66
Malware,17,1432170775,6892,167772687,1050,0,0,1,66
Malware,17,1432170776,6892,167772687,1050,0,0,1,66
Malware,17,1432170777,6892,167772687,1050,0,0,1,66
Malware,17,1432170778,6892,167772687,1050,0,0,1,66
Malware,17,1432170779,6892,167772687,1050,0,0,1,66
Malware,17,1432170780,6892,167772687,1050,0,0,1,66
Malware,17,1432170781,6892,167772687,1050,0,0,1,66
Malware,17,1432170782,6892,167772687,1050,0,0,1,66
Malware,17,1432170783,6892,167772687,1050,0,0,1,66
Malware,17,1432170784,6892,167772687,1050,0,0,1,66
Malware,17,1432170785,6892,167772687,1050,0,0,1,66
Malware,17,1432170786,6892,167772687,1050,0,0,1,66
Malware,17,1432170787,6892,167772687,1050,0,0,1,66
Malware,17,1432170788,6892,167772687,1050,0,0,1,66
Malware,17,1432170789,6892,167772687,1050,0,0,1,66
Malware,17,1432170790,6892,167772687,1050,0,0,1,66
Malware,17,1432170791,6892,167772687,1050,0,0,1,66
Malware,17,1432170792,6892,167772687,1050,0,0,1,66
Malware,17,1432170793,6892,167772687,1050,0,0,1,66
Malware,17,1432170794,6892,167772687,1050,0,0,1,66
Malware,17,1432170795,6892,167772687,1050,0,0,1,66
Malware,17,1432170796,6892,167772687,1050,0,0,1,66
Malware,17,1432170797,6892,167772687,1050,0,0,1,66
Malware,17,1432170798,6892,167772687,1050,0,0,1,66
Malware,17,1432170799,6892,167772687,1050,0,0,1,66
Malware,17,1432170800,6892,167772687,1050,0,0,1,66
Malware,17,1432170801,6892,167772687,1050,0,0,1,66
Malware,17,1432170802,6892,167772687,1050,0,0,1,66
Malware,17,1432170803,6892,167772687,1050,0,0,1,66
Malware,17,1432170804,6892,167772687,1050,0,0,1,66
Malware,17,1432170805,6892,167772687,1050,0,0,1,66
Malware,17,1432170806,6892,167772687,1050,0,0,1,66
Malware,17,1432170807,6892,167772687,1050,0,0,1,66
Malware,17,1432170808,6892,167772687,1050,0,0,1,66
Malware,17,1432170809,6892,167772687,1050,0,0,1,66
Malware,17,1432170810,6892,167772687,1050,0,0,1,66
Malware,17,1432170811,6892,167772687,1050,0,0,1,66
Malware,17,1432170812,6892,167772687,1050,0,0,1,66
Malware,17,1432170813,6892,167772687,1050,0,0,1,66
Malware,17,1432170814,6892,167772687,1050,0,0,1,66
Malware,17,1432170815,6892,167772687,1050,0,0,1,66
Malware,17,1432170816,6892,167772687,1050,0,0,1,66
Malware,17,1432170817,6892,167772687,1050,0,0,1,66
Malware,17,1432170818,6892,167772687,1050,0,0,1,66
Malware,17,1432170819,6892,167772687,1050,0,0,1,66
Malware,17,1432170820,6892,167772687,1050,0,0,1,66
Malware,17,1432170821,6892,167772687,1050,0,0,1,66
Malware,17,1432170822,6892,167772687,1050,0,0,1,66
Malware,17,1432170823,6892,167772687,1050,0,0,1,66
Malware,17,1432170824,6892,167772687,1050,0,0,1,66
Malware,17,1432170825,6892,167772687,1050,0,0,1,66
Malware,17,1432170826,6892,167772687,1050,0,0,1,66
Malware,17,1432170827,6892,167772687,1050,0,0,1,66
Malware,17,1432170828,6892,167772687,1050,0,0,1,66
Malware,17,1432170829,6892,167772687,1050,0,0,1,66
Malware,17,1432170830,6892,167772687,1050,0,0,1,66
Malware,17,1432170831,6892,167772687,1050,0,0,1,66
Malware,17,1432170832,6892,167772687,1050,0,0,1,66
Malware,17,1432170833,6892,167772687,1050,0,0,1,66
Malware,17,1432170834,6892,167772687,1050,0,0,1,66
Malware,17,1432170835,6892,167772687,1050,0,0,1,66
Malware,17,1432170836,6892,167772687,1050,0,0,1,66
Malware,17,1432170837,6892,167772687,1050,0,0,1,66
Malware,17,1432170838,6892,167772687,1050,0,0,1,66
Malware,17,1432170839,6892,167772687,1050,0,0,1,66
Malware,17,1432170840,6892,167772687,1050,0,0,1,66
Malware,17,1432170841,6892,167772687,1050,0,0,1,66
Malware,17,1432170842,6892,167772687,1050,0,0,1,66
Malware,17,1432170843,6892,167772687,1050,0,0,1,66
Malware,17,1432170844,6892,167772687,1050,0,0,1,66
Malware,17,1432170845,6892,167772687,1050,0,0,1,66
Malware,17,1432170846,6892,167772687,1050,0,0,1,66
Malware,17,1432170847,6892,167772687,1050,0,0,1,66
Malware,17,1432170848,6892,167772687,1050,0,0,1,66
Malware,17,1432170849,6892,167772687,1050,0,0,1,66
Malware,17,1432170850,6892,167772687,1050,0,0,1,66
Malware,17,1432170851,6892,167772687,1050,0,0,1,66
Malware,17,1432170852,6892,167772687,1050,0,0,1,66
Malware,17,1432170853,6892,167772687,1050,0,0,1,66
Malware,17,1432170854,6892,167772687,1050,0,0,1,66
Malware,17,1432170855,6892,167772687,1050,0,0,1,66
Malware,17,1432170856,6892,167772687,1050,0,0,1,66
Malware,17,1432170857,6892,167772687,1050,0,0,1,66
Malware,17,1432170858,6892,167772687,1050,0,0,1,66
Malware,17,1432170859,6892,167772687,1050,0,0,1,66
Malware,17,1432170860,6892,167772687,1050,0,0,1,66
Malware,17,1432170861,6892,167772687,1050,0,0,1,66
Malware,17,1432170862,6892,167772687,1050,0,0,1,66
Malware,17,1432170863,6892,167772687,1050,0,0,1,66
Malware,17,1432170864,6892,167772687,1050,0,0,1,66
Malware,17,1432170865,6892,167772687,1050,0,0,1,66
Malware,17,1432170866,6892,167772687,1050,0,0,1,66
Malware,17,1432170867,6892,167772687,1050,0,0,1,66
Malware,17,1432170868,6892,167772687,1050,0,0,1,66
Malware,17,1432170869,6892,167772687,1050,0,0,1,66
Malware,17,1432170870,6892,167772687,1050,0,0,1,66
Malware,17,1432170871,6892,167772687,1050,0,0,1,66
Malware,17,1432170872,6892,167772687,1050,0,0,1,66
Malware,17,1432170873,6892,167772687,1050,0,0,1,66
Malware,17,1432170874,6892,167772687,1050,0,0,1,66
Malware,17,1432170875,6892,167772687,1050,0,0,1,66
Malware,17,1432170876,6892,167772687,1050,0,0,1,66
Malware,17,1432170877,6892,167772687,1050,0,0,1,66
Malware,17,1432170878,6892,167772687,1050,0,0,1,66
Malware,17,1432170879,6892,167772687,1050,0,0,1,66
Malware,17,1432170880,6892,167772687,1050,0,0,1,66
Malware,17,1432170881,6892,167772687,1050,0,0,1,66
Malware,17,1432170882,6892,167772687,1050,0,0,1,66
Malware,17,1432170883,6892,167772687,1050,0,0,1,66
Malware,17,1432170884,6892,167772687,1050,0,0,1,66
Malware,17,1432170885,6892,167772687,1050,0,0,1,66
Malware,17,1432170886,6892,167772687,1050,0,0,1,66
Malware,17,1432170887,6892,167772687,1050,0,0,1,66
Malware,17,1432170888,6892,167772687,1050,0,0,1,66
Malware,17,1432170889,6892,167772687,1050,0,0,1,66
Malware,17,1432170890,6892,167772687,1050,0,0,1,66
Malware,17,1432170891,6892,167772687,1050,0,0,1,66
Malware,17,1432170892,6892,167772687,1050,0,0,1,66
Malware,17,1432170893,6892,167772687,1050,0,0,1,66
Malware,17,1432170894,6892,167772687,1050,0,0,1,66
Malware,17,1432170895,6892,167772687,1050,0,0,1,66
Malware,17,1432170896,6892,167772687,1050,0,0,1,66
Malware,17,1432170897,6892,167772687,1050,0,0,1,66
Malware,17,1432170898,6892,167772687,1050,0,0,1,66
Malware,17,1432170899,6892,167772687,1050,0,0,1,66
Malware,17,1432170900,6892,167772687,1050,0,0,1,66
Malware,17,1432170901,6892,167772687,1050,0,0,1,66
Malware,17,1432170902,6892,167772687,1050,0,0,1,66
Malware,17,1432170903,6892,167772687,1050,0,0,1,66
Malware,17,1432170904,6892,167772687,1050,0,0,1,66
Malware,17,1432170905,6892,167772687,1050,0,0,1,66
Malware,17,1432170906,6892,167772687,1050,0,0,1,66
Malware,17,1432170907,6892,167772687,1050,0,0,1,66
Malware,17,1432170908,6892,167772687,1050,0,0,1,66
Malware,17,1432170909,6892,167772687,1050,0,0,1,66
Malware,17,1432170910,6892,167772687,1050,0,0,1,66
Malware,17,1432170911,6892,167772687,1050,0,0,1,66
Malware,17,1432170912,6892,167772687,1050,0,0,1,66
Malware,17,1432170913,6892,167772687,1050,0,0,1,66
Malware,17,1432170914,6892,167772687,1050,0,0,1,66
Malware,17,1432170915,6892,167772687,1050,0,0,1,66
Malware,17,1432170916,6892,167772687,1050,0,0,1,66
Malware,17,1432170917,6892,167772687,1050,0,0,1,66
Malware,17,1432170918,6892,167772687,1050,0,0,1,66
Malware,17,1432170919,6892,167772687,1050,0,0,1,66
Malware,17,1432170920,6892,167772687,1050,0,0,1,66
Malware,17,1432170921,6892,167772687,1050,0,0,1,66
Malware,17,1432170922,6892,167772687,1050,0,0,1,66
Malware,17,1432170923,6892,167772687,1050,0,0,1,66
Malware,17,1432170924,6892,167772687,1050,0,0,1,66
Malware,17,1432170925,6892,167772687,1050,0,0,1,66
Malware,17,1432170926,6892,167772687,1050,0,0,1,66
Malware,17,1432170927,6892,167772687,1050,0,0,1,66
Malware,17,1432170928,6892,167772687,1050,0,0,1,66
Malware,17,1432170929,6892,167772687,1050,0,0,1,66
Malware,17,1432170930,6892,167772687,1050,0,0,1,66
Malware,17,1432170931,6892,167772687,1050,0,0,1,66
Malware,17,1432170932,6892,167772687,1050,0,0,1,66
Malware,17,1432170933,6892,167772687,1050,0,0,1,66
Malware,17,1432170934,6892,167772687,1050,0,0,1,66
Malware,17,1432170935,6892,167772687,1050,0,0,1,66
Malware,17,1432170936,6892,167772687,1050,0,0,1,66
Malware,17,1432170937,6892,167772687,1050,0,0,1,66
Malware,17,1432170938,6892,167772687,1050,0,0,1,66
Malware,17,1432170939,6892,167772687,1050,0,0,1,66
Malware,17,1432170940,6892,167772687,1050,0,0,1,66
Malware,17,1432170941,6892,167772687,1050,0,0,1,66
Malware,17,1432170942,6892,167772687,1050,0,0,1,66
Malware,17,1432170943,6892,167772687,1050,0,0,1,66
Malware,17,1432170944,6892,167772687,1050,0,0,1,66
Malware,17,1432170945,6892,167772687,1050,0,0,1,66
Malware,17,1432170946,6892,167772687,1050,0,0,1,66
Malware,17,1432170947,6892,167772687,1050,0,0,1,66
Malware,17,1432170948,6892,167772687,1050,0,0,1,66
Malware,17,1432170949,6892,167772687,1050,0,0,1,66
Malware,17,1432170950,6892,167772687,1050,0,0,1,66
Malware,17,1432170951,6892,167772687,1050,0,0,1,66
Malware,17,1432170952,6892,167772687,1050,0,0,1,66
Malware,17,1432170953,6892,167772687,1050,0,0,1,66
Malware,17,1432170954,6892,167772687,1050,0,0,1,66
Malware,17,1432170955,6892,167772687,1050,0,0,1,66
Malware,17,1432170956,6892,167772687,1050,0,0,1,66
Malware,17,1432170957,6892,167772687,1050,0,0,1,66
Malware,17,1432170958,6892,167772687,1050,0,0,1,66
Malware,17,1432170959,6892,167772687,1050,0,0,1,66
Malware,17,1432170960,6892,167772687,1050,0,0,1,66
Malware,17,1432170961,6892,167772687,1050,0,0,1,66
Malware,17,1432170962,6892,167772687,1050,0,0,1,66
Malware,17,1432170963,6892,167772687,1050,0,0,1,66
Malware,17,1432170964,6892,167772687,1050,0,0,1,66
Malware,17,1432170965,6892,167772687,1050,0,0,1,66
Malware,17,1432170966,6892,167772687,1050,0,0,1,66
Malware,17,1432170967,6892,167772687,1050,0,0,1,66
Malware,17,1432170968,6892,167772687,1050,0,0,1,66
Malware,17,1432170969,6892,167772687,1050,0,0,1,66
Malware,17,1432170970,6892,167772687,1050,0,0,1,66
Malware,17,1432170971,6892,167772687,1050,0,0,1,66
Malware,17,1432170972,6892,167772687,1050,0,0,1,66
Malware,17,1432170973,6892,167772687,1050,0,0,1,66
Malware,17,1432170974,6892,167772687,1050,0,0,1,66
Malware,17,1432170975,6892,167772687,1050,0,0,1,66
Malware,17,1432170976,6892,167772687,1050,0,0,1,66
Malware,17,1432170977,6892,167772687,1050,0,0,1,66
Malware,17,1432170978,6892,167772687,1050,0,0,1,66
Malware,17,1432170979,6892,167772687,1050,0,0,1,66
Malware,17,1432170980,6892,167772687,1050,0,0,1,66
Malware,17,1432170981,6892,167772687,1050,0,0,1,66
Malware,17,1432170982,6892,167772687,1050,0,0,1,66
Malware,17,1432170983,6892,167772687,1050,0,0,1,66
Malware,17,1432170984,6892,167772687,1050,0,0,1,66
Malware,17,1432170985,6892,167772687,1050,0,0,1,66
Malware,17,1432170986,6892,167772687,1050,0,0,1,66
Malware,17,1432170987,6892,167772687,1050,0,0,1,66
Malware,17,1432170988,6892,167772687,1050,0,0,1,66
Malware,17,1432170989,6892,167772687,1050,0,0,1,66
Malware,17,1432170990,6892,167772687,1050,0,0,1,66
Malware,17,1432170991,6892,167772687,1050,0,0,1,66
Malware,17,1432170992,6892,167772687,1050,0,0,1,66
Malware,17,1432170993,6892,167772687,1050,0,0,1,66
Malware,17,1432170994,6892,167772687,1050,0,0,1,66
Malware,17,1432170995,6892,167772687,1050,0,0,1,66
Malware,17,1432170996,6892,167772687,1050,0,0,1,66
Malware,17,1432170997,6892,167772687,1050,0,0,1,66
Malware,17,1432170998,6892,167772687,1050,0,0,1,66
Malware,17,1432170999,6892,167772687,1050,0,0,1,66
Malware,17,1432171000,6892,167772687,1050,0,0,1,66
Malware,17,1432171001,6892,167772687,1050,0,0,1,66
Malware,17,1432171002,6892,167772687,1050,0,0,1,66
Malware,17,1432171003,6892,167772687,1050,0,0,1,66
Malware,17,1432171004,6892,167772687,1050,0,0,1,66
Malware,17,1432171005,6892,167772687,1050,0,0,1,66
Malware,17,1432171006,6892,167772687,1050,0,0,1,66
Malware,17,1432171007,6892,167772687,1050,0,0,1,66
Malware,17,1432171008,6892,167772687,1050,0,0,1,66
Malware,17,1432171009,6892,167772687,1050,0,0,1,66
Malware,17,1432171010,6892,167772687,1050,0,0,1,66
Malware,17,1432171011,6892,167772687,1050,0,0,1,66
Malware,17,1432171012,6892,167772687,1050,0,0,1,66
Malware,17,1432171013,6892,167772687,1050,0,0,1,66
Malware,17,1432171014,6892,167772687,1050,0,0,1,66
Malware,17,1432171015,6892,167772687,1050,0,0,1,66
Malware,17,1432171016,6892,167772687,1050,0,0,1,66
Malware,17,1432171017,6892,167772687,1050,0,0,1,66
Malware,17,1432171018,6892,167772687,1050,0,0,1,66
Malware,17,1432171019,6892,167772687,1050,0,0,1,66
Malware,17,1432171020,6892,167772687,1050,0,0,1,66
Malware,17,1432171021,6892,167772687,1050,0,0,1,66
Malware,17,1432171022,6892,167772687,1050,0,0,1,66
Malware,17,1432171023,6892,167772687,1050,0,0,1,66
Malware,17,1432171024,6892,167772687,1050,0,0,1,66
Malware,17,1432171025,6892,167772687,1050,0,0,1,66
Malware,17,1432171026,6892,167772687,1050,0,0,1,66
Malware,17,1432171027,6892,167772687,1050,0,0,1,66
Malware,17,1432171028,6892,167772687,1050,0,0,1,66
Malware,17,1432171029,6892,167772687,1050,0,0,1,66
Malware,17,1432171030,6892,167772687,1050,0,0,1,66
Malware,17,1432171031,6892,167772687,1050,0,0,1,66
Malware,17,1432171032,6892,167772687,1050,0,0,1,66
Malware,17,1432171033,6892,167772687,1050,0,0,1,66
Malware,17,1432171034,6892,167772687,1050,0,0,1,66
Malware,17,1432171035,6892,167772687,1050,0,0,1,66
Malware,17,1432171036,6892,167772687,1050,0,0,1,66
Malware,17,1432171037,6892,167772687,1050,0,0,1,66
Malware,17,1432171038,6892,167772687,1050,0,0,1,66
Malware,17,1432171039,6892,167772687,1050,0,0,1,66
Malware,17,1432171040,6892,167772687,1050,0,0,1,66
Malware,17,1432171041,6892,167772687,1050,0,0,1,66
Malware,17,1432171042,6892,167772687,1050,0,0,1,66
Malware,17,1432171043,6892,167772687,1050,0,0,1,66
Malware,17,1432171044,6892,167772687,1050,0,0,1,66
Malware,17,1432171045,6892,167772687,1050,0,0,1,66
Malware,17,1432171046,6892,167772687,1050,0,0,1,66
Malware,17,1432171047,6892,167772687,1050,0,0,1,66
Malware,17,1432171048,6892,167772687,1050,0,0,1,66
Malware,17,1432171049,6892,167772687,1050,0,0,1,66
Malware,17,1432171050,6892,167772687,1050,0,0,1,66
Malware,17,1432171051,6892,167772687,1050,0,0,1,66
Malware,17,1432171052,6892,167772687,1050,0,0,1,66
Malware,17,1432171053,6892,167772687,1050,0,0,1,66
Malware,17,1432171054,6892,167772687,1050,0,0,1,66
Malware,17,1432171055,6892,167772687,1050,0,0,1,66
Malware,17,1432171056,6892,167772687,1050,0,0,1,66
Malware,17,1432171057,6892,167772687,1050,0,0,1,66
Malware,17,1432171058,6892,167772687,1050,0,0,1,66
Malware,17,1432171059,6892,167772687,1050,0,0,1,66
Malware,17,1432171060,6892,167772687,1050,0,0,1,66
Malware,17,1432171061,6892,167772687,1050,0,0,1,66
Malware,17,1432171062,6892,167772687,1050,0,0,1,66
Malware,17,1432171063,6892,167772687,1050,0,0,1,66
Malware,17,1432171064,6892,167772687,1050,0,0,1,66
Malware,17,1432171065,6892,167772687,1050,0,0,1,66
Malware,17,1432171066,6892,167772687,1050,0,0,1,66
Malware,17,1432171067,6892,167772687,1050,0,0,1,66
Malware,17,1432171068,6892,167772687,1050,0,0,1,66
Malware,17,1432171069,6892,167772687,1050,0,0,1,66
Malware,17,1432171070,6892,167772687,1050,0,0,1,66
Malware,17,1432171071,6892,167772687,1050,0,0,1,66
Malware,17,1432171072,6892,167772687,1050,0,0,1,66
Malware,17,1432171073,6892,167772687,1050,0,0,1,66
Malware,17,1432171074,6892,167772687,1050,0,0,1,66
Malware,17,1432171075,6892,167772687,1050,0,0,1,66
Malware,17,1432171076,6892,167772687,1050,0,0,1,66
Malware,17,1432171077,6892,167772687,1050,0,0,1,66
Malware,17,1432171078,6892,167772687,1050,0,0,1,66
Malware,17,1432171079,6892,167772687,1050,0,0,1,66
Malware,17,1432171080,6892,167772687,1050,0,0,1,66
Malware,17,1432171081,6892,167772687,1050,0,0,1,66
Malware,17,1432171082,6892,167772687,1050,0,0,1,66
Malware,17,1432171083,6892,167772687,1050,0,0,1,66
Malware,17,1432171084,6892,167772687,1050,0,0,1,66
Malware,17,1432171085,6892,167772687,1050,0,0,1,66
Malware,17,1432171086,6892,167772687,1050,0,0,1,66
Malware,17,1432171087,6892,167772687,1050,0,0,1,66
Malware,17,1432171088,6892,167772687,1050,0,0,1,66
Malware,17,1432171089,6892,167772687,1050,0,0,1,66
Malware,17,1432171090,6892,167772687,1050,0,0,1,66
Malware,17,1432171091,6892,167772687,1050,0,0,1,66
Malware,17,1432171092,6892,167772687,1050,0,0,1,66
Malware,17,1432171093,6892,167772687,1050,0,0,1,66
